cui,name,entidad,departamento,provincia,distrito,MONTO_VIABLE,COSTO_ACTUALIZADO,DEFASE_MONTO,estado,avance_fisico_real_soles,avance_inversion_soles,desfase_avance_fis_fin,ejec_fis_program_inicio,ejec_fis_real_inicio,ejec_fis_program_final,ejec_fis_real_final,ano_ejecucion,ubigeo,latitud,longitud
2251777,"CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO SACHAVACA, DISTRITO DE MONZON, PROVINCIA HUMALIES,DEPARTAMENTO HUANUCO",PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,911777,911470,-0.033670513733072893,ACTIVO,75287422,75287422,0,,2015-08-06,,2023-12-15,2023,"",,
2216908,"MEJORAMIENTO DE LOS SERVICIOS ACADEMICOS DE LAS ESCUELAS ACADEMICO PROFESIONALES DE LINGUISTICA, LITERATURA, ARTE, FILOSOFIA, DANZA, CONSERVACION Y RESTAURACION DE LA FACULTAD DE LETRAS Y CIENCIAS HUMANAS DE LA UNMSM",UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,LIMA,LIMA,LIMA,1155198,1759568,52.317438222711608,ACTIVO,138741936.79999998,130454371.52,-4.7099999999999937,,2012-09-16,,2023-07-31,2023,150101,-12.059078362127238,-77.081397276623989
2018301,CONSTRUCCION CARRETERA CABALLO COCHA - PALO SECO - BUEN SUCESO,PROVIAS DESCENTRALIZADO,LIMA,LIMA,LIMA,158918470,333000487,109.54171469181651,ACTIVO,0,243090355.51,0.73,,2024-04-30,,2025-10-30,2025,160401,-3.905246069999976,-70.513225559999967
2177135,"CONSTRUCCION DE INFRAESTRUCTURA PESQUERA PARA CONSUMO HUMANO DIRECTO DE SAN JOSE, DISTRITO DE SAN JOSE, PROVINCIA DE LAMBAYEQUE, REGION LAMBAYEQUE",FONDO NACIONAL DE DESARROLLO PESQUERO (FONDEPES),LIMA,LIMA,LIMA,36151332,49685191,37.436681447864771,ACTIVO,4527314603.92,4527314603.92,0,,2014-03-01,,2024-12-30,2024,140311,-6.7597668014868946,-79.973966918184374
2251906,"CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO DE PALMICHE, DISTRITO CAHUAPANAS, PROVINCIA DATEM DEL MARAÑON, DEPARTAMENTO LORETO",PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,1067451,1649213,54.500112885743704,ACTIVO,132646201.59000002,131029972.85000001,-0.980000000000004,,2015-10-14,,2023-05-29,2023,160702,-5.2709433299999668,-76.982977079999955
2190451,"MEJORAMIENTO DE LA CARRETERA VECINAL PUENTE LARAMATE - ANTAPARCO - MAICENA - PAMPAHUASI - PUENTE ROMERO, DISTRITO DE SAN ANTONIO DE ANTAPARCO - ANGARAES - HUANCAVELICA",PROVIAS DESCENTRALIZADO,LIMA,LIMA,LIMA,5308437,25778971,385.62262300560405,ACTIVO,0,44855409.54,1.74,,2023-12-29,,2025-03-31,2025,090310,-13.077095654973167,-74.410936808453854
2178235,"CREACION DEL CENTRO DE SERVICIOS DE APOYO AL HABITAT RURAL EN LA C.C. UNION LIBERTAD, CHUNGUI, LA MAR, AYACUCHO",PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,741035,1228708,65.8097120918715,ACTIVO,0,2150239,1.75,,2014-02-22,,2024-12-31,2024,050505,-13.221822689999954,-73.621444679999968
2239036,"CONSTRUCCION DEL PUENTE TARATA SOBRE EL RIO HUALLAGA EN LA, PROVINCIA DE MARISCAL CACERES - SAN MARTIN",PROVIAS DESCENTRALIZADO,LIMA,LIMA,LIMA,68324455,349415216,411.40578582002593,ACTIVO,0,213143281.76,0.61,,2023-08-22,,2026-05-29,2026,220601,-7.2087378536885751,-76.737349624926068
2177209,"MEJORAMIENTO DE LA CARRETERA HUANUCO-CONOCOCHA, SECTOR: HUANUCO-LA UNION-HUALLANCA, RUTA PE-3N",PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,LIMA,LIMA,LIMA,1374230843,1498278600,9.0267044748609226,ACTIVO,55121669694,64695669948,6.3900000000000006,,2018-11-28,,2023-03-29,2023,100510,-9.3875972399999341,-76.811412599999983
2194959,"MEJORAMIENTO DE LOS SERVICIOS DEL DESEMBARCADERO PESQUERO ARTESANAL EN LA LOCALIDAD DE SAN JUAN DE MARCONA, DISTRITO DE MARCONA, PROVINCIA DE NAZCA, REGION ICA",FONDO NACIONAL DE DESARROLLO PESQUERO (FONDEPES),LIMA,LIMA,LIMA,8760844,29145907,232.68378023852497,ACTIVO,1011654431.97,1011654431.97,0,,2014-09-01,,2024-12-31,2024,110304,-15.359313670857077,-75.1613236963749
2189354,"MEJORAMIENTO DE LOS SERVICIOS DEL DESEMBARCADERO PESQUERO ARTESANAL EN LA LOCALIDAD DE MORRO SAMA, DISTRITO DE SAMA, PROVINCIA DE TACNA, REGION TACNA",FONDO NACIONAL DE DESARROLLO PESQUERO (FONDEPES),LIMA,LIMA,LIMA,9985804,23979105,140.13194130387498,ACTIVO,2197205391.15,2197205391.15,0,,2017-11-28,,2023-12-30,2023,230109,-17.864572589999966,-70.563555359999953
2181903,"MEJORAMIENTO DE TALUDES Y VÍAS DE ACCESO PEATONAL EN LAS ZONAS DE RIESGO  DEL PJV LADERAS DE CHILLÓN DEL DISTRITO DE PUENTE PIEDRA, PROVINCIA DE LIMA - LIMA",MUNICIPALIDAD METROPOLITANA DE LIMA,LIMA,LIMA,LIMA,3082606,7701344,149.83225232157466,ACTIVO,638210377.28000009,646219775.04,1.039999999999992,,2021-08-06,,2023-08-11,2023,150125,-11.845851299999936,-77.103287999999964
2234814,"MEJORAMIENTO DE LOS SERVICIOS DEL DESEMBARCADERO PESQUERO ARTESANAL EN LA LOCALIDAD DE ILO, DISTRITO DE ILO, PROVINCIA DE ILO, REGION MOQUEGUA",FONDO NACIONAL DE DESARROLLO PESQUERO (FONDEPES),LIMA,LIMA,LIMA,9287693,33790644,263.82171546798543,ACTIVO,2406231759.24,2532946674.24,3.75,,2018-02-27,,2023-12-30,2023,180301,-17.64472749152139,-71.3469260931015
2089854,RESTAURACION Y PUESTA EN VALOR DE L A CASA YANULAQUE COMO SEDE DEL CONSULADO GENERAL DEL PERU EN ARICA,MINISTERIO DE RELACIONES EXTERIORES,LIMA,LIMA,LIMA,2621763,5166804,97.073648533448676,ACTIVO,340285711.44,346227536.04,1.1500000000000057,,2011-03-11,,2024-02-08,2024,150101,-12.048716742090912,-77.030178308486938
2131953,CONSTRUCCION E IMPLEMENTACION DEL LABORATORIO CENTRAL DE LA SUNAT,INVERSIÓN PÚBLICA SUNAT,LIMA,LIMA,LIMA,12824408,47337844,269.12303476308614,ACTIVO,4302063262.7199993,4302063262.7199993,0,,2011-06-17,,2023-03-30,2023,"",,
2251875,"CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO DE TZOMAVENI, DISTRITO PANGOA, PROVINCIA SATIPO, DEPARTAMENTO JUNIN",PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,995858,1514693,52.099295281054125,ACTIVO,72190268.38,72190268.38,0,,2015-08-03,,2023-07-31,2023,120606,-11.428451279999933,-74.489499359999968
2135381,MEJORA DE LOS SERVICIOS DEL TRIBUNAL CONSTITUCIONAL A NIVEL NACIONAL MEDIANTE EL FORTALECIMIENTO INTEGRAL DE LA ORGANIZACION,TRIBUNAL CONSTITUCIONAL,LIMA,LIMA,LIMA,87269470,136337977,56.226429471841641,ACTIVO,6497867983.82,6424245476.24,-0.53999999999999915,,2014-12-29,,2023-05-31,2023,150131,-12.092818274449769,-77.033472061157227
2166956,MEJORAMIENTO SERVICIO EDUCATIVO DE LA I.E. N 22395 MOISES REBATA DEL NIVEL PRIMARIO EL INGENIO - NASCA - ICA,PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA - PRONIED,LIMA,LIMA,LIMA,1775050,11805067,565.055463226388,ACTIVO,,,,,2023-08-15,,2024-05-10,2024,110303,-14.646912266809222,-75.070808408206048
2176885,CREACION DEL CENTRO DE SERVICIOS DE APOYO AL HABITAT RURAL EN EL C.P. MARNO - LAMPA - LAMPA - PUNO,PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,747055,850784,13.885055317212252,ACTIVO,4815437.44,5555619.5200000005,0.87000000000000011,,2014-02-28,,2024-12-31,2024,210701,-15.365169719999926,-70.366859279999971
2078363,MEJORAMIENTO DE LA CARRETERA CHUQUICARA - PUENTE QUIROZ - TAUCA - CABANA - HUANDOVAL - PALLASCA,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE DEPARTAMENTAL - PEITD,LIMA,LIMA,LIMA,52567129,351144104,567.99178627388983,ACTIVO,7468835092.08,10857375695.68,9.6500000000000021,,2019-11-10,,2023-12-10,2023,131004,-8.1700539299999377,-77.973802199999966
2195345,"MEJORAMIENTO INTEGRAL DEL DESEMBARCADERO PESQUERO ARTESANAL DE HUACHO, REGION LIMA, PROVINCIA DE HUAURA, DISTRITO DE HUACHO",FONDO NACIONAL DE DESARROLLO PESQUERO (FONDEPES),LIMA,LIMA,LIMA,21357551,45807777,114.48047578114175,ACTIVO,2921161939.29,2921161939.29,0,,2016-10-20,,2024-12-31,2024,150801,-11.123881533705216,-77.615268677473068
2193131,CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO EL PORVENIR-EL CARMEN DE LA FRONTERA-HUANCABAMBA-PIURA,PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,802391,1560841,94.523742165602556,ACTIVO,101891700.48,100330859.48,-1,,2015-08-19,,2023-12-31,2023,"",,
2234386,"MEJORAMIENTO Y AMPLIACION DE SERVICIOS DEL DESEMBARCADERO PESQUERO ARTESANAL CABO BLANCO, DISTRITO DE EL ALTO, PROVINCIA DE TALARA, REGION PIURA",FONDO NACIONAL DE DESARROLLO PESQUERO (FONDEPES),LIMA,LIMA,LIMA,19112029,39249753,105.36675096087392,ACTIVO,3003391099.56,3003391099.56,0,,2014-09-20,,2023-12-30,2023,200702,-4.2507167993060078,-81.230418540671792
2241795,"CONSTRUCCION DEL PUENTE VEHICULAR SALVADOR SOBRE EL RIO HUALLAGA EN AUCAYACU, DISTRITO DE JOSE CRESPO Y CASTILLO - LEONCIO PRADO - HUANUCO",PROVIAS DESCENTRALIZADO,LIMA,LIMA,LIMA,45850017,113918610,148.45925357017862,ACTIVO,11391861000,11391861000,0,,2019-11-27,,2023-07-20,2023,100604,-8.931367,-76.11265
2210922,"MEJORAMIENTO DE LA CARRETERA SARAMIRIZA-BORJA, DISTRITO DE MANSERICHE - DATEM DEL MARANON - LORETO",PROVIAS DESCENTRALIZADO,LIMA,LIMA,LIMA,7765830,71971123,826.76665597882,ACTIVO,3437340834.48,3353134620.57,-1.1699999999999946,,2021-11-18,,2024-07-17,2024,160703,-4.4698099999999377,-77.540209999999945
2255088," CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO DE FLOR DE AGOSTO, DISTRITO PUTUMAYO, PROVINCIA PUTUMAYO, DEPARTAMENTO LORETO",PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,1175453,1672872,42.317217277083813,ACTIVO,129764681.03999999,129764681.03999999,0,,2015-09-29,,2024-12-31,2024,160801,-2.3582503598747313,-73.071413606150173
2183094,INSTALACION DEL POLIDEPORTIVO UNI EN EL CAMPUS DE LA UNIVERSIDAD NACIONAL DE INGENIERIA,UNIVERSIDAD NACIONAL DE INGENIERÍA - UNI,LIMA,LIMA,LIMA,9731636,18111451,86.10900572113465,ACTIVO,,,,,2023-06-09,,2023-12-31,2023,150128,-12.018736901737572,-77.050266324942726
2251835,"CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO DE TACNA, DISTRITO DE JOSE CRESPO Y CASTILLO, PROVINCIA LEONCIO PRADO, DEPARTAMENTO HUANUCO",PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,1066927,1047026,-1.8652635091248042,ACTIVO,81395801.24,81395801.24,0,,2016-02-17,,2023-12-15,2023,100604,-8.931367259999945,-76.112646119999965
2251365,CREACION DE UN SISTEMA DE AUTOMATIZACION Y CONTROL DEL EDIFICIO DE LA FIP DE LA UNI RIMAC LIMA,UNIVERSIDAD NACIONAL DE INGENIERÍA - UNI,LIMA,LIMA,LIMA,9723220,12452870,28.073518854864954,ACTIVO,912546313.6,892870779,-1.5799999999999983,,2021-05-01,,2023-12-01,2023,150128,-12.0284538,-77.04047
2193127,CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO QUINUAL – MARCABAL – SANCHEZ CARRION - LA LIBERTAD,PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,793111,1330136,67.711203097674854,ACTIVO,107408482,107408482,0,,2016-01-06,,2023-11-30,2023,130905,-7.7062558499999341,-78.032906639999965
2191024,CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO PUCRE -  HUANCASPATA  - PATAZ -  LA LIBERTAD,PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,771779,1180552,52.965032736055271,ACTIVO,113321186.47999999,113439241.68,0.10000000000000853,,2016-06-09,,2024-12-31,2024,130804,-8.4570114599999329,-77.298470639999948
2251832,"CREACION DEL CENTRO DE SERVICIOS - TAMBO EN EL CENTRO POBLADO LA MORADA, DISTRITO DE CHOLÓN, PROVINCIA MARAÑÓN, DEPARTAMENTO HUANUCO",PROGRAMA NACIONAL PLATAFORMAS DE ACCION PARA LA INCLUSION SOCIAL - PAIS,LIMA,LIMA,LIMA,941474,900415,-4.3611400845907591,ACTIVO,83405441.45,83405441.45,0,,2015-08-11,,2024-12-31,2024,"",,
2135253,MEJORAMIENTO DE LAS CONDICIONES DEL SERVICIO DE COMEDOR UNIVERSITARIO DE LA UNIVERSIDAD NACIONAL DE INGENIERÍA,UNIVERSIDAD NACIONAL DE INGENIERÍA - UNI,LIMA,LIMA,LIMA,3713498,5239012,41.080242940752896,ACTIVO,5972473.68,29757588.16,4.54,,2022-07-21,,2023-12-31,2023,150128,-12.01710420940953,-77.0493036547976
2216902,MEJORAMIENTO DE LA VIA DE ACCESO A DESNIVEL DE LOS SECTORES S Y T DE LA VIA DE CIRCULACION DE LA UNIVERSIDAD NACIONAL DE INGENIERIA,UNIVERSIDAD NACIONAL DE INGENIERÍA - UNI,LIMA,LIMA,LIMA,2674822,4358037,62.928112599642148,ACTIVO,221170377.75,227663852.88,1.490000000000002,,2022-05-18,,2023-12-31,2023,150128,-12.01710420940953,-77.0493036547976
2233958,"CONSTRUCCION Y MEJORAMIENTO DE LA CARRETERA CHIMBOTE - TOCACHE, SECTOR YUNGAYPAMPA - TRES CRUCES - SIHUAS - HUACRACHUCO - UCHIZA - EMP.RUTA 05N - TOCACHE",PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,LIMA,LIMA,LIMA,523583593,714750292,36.511208822389513,ACTIVO,71475029200,71475029200,0,,2021-04-08,,2023-09-27,2023,221001,-8.1892482299999756,-76.51427579999995
2151569,CREACION DEL NUEVO CENTRO DE SERVICIO AL CONTRIBUYENTE Y CENTRO DE CONTROL Y FISCALIZACION EN LA ZONA ESTE 2 DE LIMA METROPOLITANA,INVERSIÓN PÚBLICA SUNAT,LIMA,LIMA,LIMA,9358937,23921863,155.604487988326,ACTIVO,1824281272.38,1844136418.67,0.82999999999999829,,2022-02-09,,2023-08-08,2023,150103,-12.025266209999927,-76.918925519999959
2192512,REEMPLAZO DE 12 PUENTES EN EL CORREDOR VIAL RUTA 28A SAN CLEMENTE - AYACUCHO,PROYECTO ESPECIAL DE INFRAESTRUCTURA DE TRANSPORTE NACIONAL - PROVIAS NACIONAL,LIMA,LIMA,LIMA,71316549,81017254,13.60231970843121,ACTIVO,420479548.26000005,394554026.98,-0.32000000000000028,,2022-10-04,,2023-06-30,2023,050101,-13.159884689999956,-74.223946079999962
2251828,MEJORAMIENTO DE LOS SERVICIOS MIGRATORIOS BRINDADOS POR LAS DEPENDENCIAS DE LA JEFATURA ZONAL PIURA - SUPERINTENDENCIA NACIONAL DE MIGRACIONES PIURA,SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES,LIMA,LIMA,BRENA,2511676,8018937,219.26637830675611,ACTIVO,144822002.22,167916540.78,2.8800000000000026,,2019-12-12,,2024-12-31,2024,200101,-5.190375211124751,-80.640776688183507
2250329,"MEJORAMIENTO DEL SERVICIO POLICIAL DE LA COMISARIA PNP  YAUYUCAN, DISTRITO DE YAUYUCAN - PROVINCIA DE SANTA CRUZ - REGIÓN CAJAMARCA",POLICÍA NACIONAL DEL PERÚ,LIMA,LIMA,RIMAC,2186757,5922132,170.81801956047244,ACTIVO,123654116.16,126674403.48,0.51000000000000156,2018-09-01,2021-09-01,2019-09-01,2023-12-31,2023,061311,,
2175165,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL PARA LA TRANSITABILIDAD DE LA AV. LA MOLINA DESDE LA AV. MELGAREJO HASTA EL JR. MADRE SELVA EN EL DISTRITO DE LA MOLINA, PROVINCIA DE LIMA - LIMA",MUNICIPALIDAD DISTRITAL DE LA MOLINA,LIMA,LIMA,LA MOLINA,53410468,81674140,52.917851234705523,ACTIVO,3817449303.6000004,3811732113.8,-0.070000000000000284,,2017-05-04,,2023-10-21,2023,150114,-12.084079409999958,-76.929477839999947
2194993,MEJORAMIENTO DE LOS SERVICIOS ESTRATEGICOS DE INNOVACION AGRARIA,PROGRAMA NACIONAL DE INNOVACIÓN AGRARIA,LIMA,LIMA,LA MOLINA,189092887,189402217,0.16358626964112088,ACTIVO,18940221700,18940221700,0,,2015-05-01,,2023-03-31,2023,160101,-3.749266529999943,-73.259458559999985
2109343,MEJORAMIENTO DE LA PRESTACIÓN DE SERVICIOS DEL CENTRO DE ESPECIALIZACIÓN EN INFORMÁTICA APLICADA A LA CONSTRUCCIÓN DE LA ZONAL SENCICO  TRUJILLO,SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION,LIMA,LIMA,SAN BORJA,3006756,16307397,442.35850863854597,ACTIVO,1357753874.22,1341935699.13,-0.96999999999999886,,2021-06-01,,2024-06-28,2024,130101,-8.1088352099999383,-79.030762559999971
2132587,SISTEMA ELECTRICO RURAL TAYABAMBA-HUANCASPATA V ETAPA,DIRECCION GENERAL DE ELECTRIFICACION RURAL,LIMA,LIMA,SAN BORJA,13809676,23333352,68.963790316297064,ACTIVO,686000548.8,622533831.36,-2.7199999999999989,,2022-08-04,,2023-03-02,2023,130302,-7.4407995899999264,-77.692087799999968
2194059,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE SISTEMA CONVENCIONAL EN LAS LOCALIDADES DE COLCA, QUILLA Y SAN JOSE DE SUCRE, DISTRITO DE COLCA, PROVINCIA DE VICTOR FAJARDO - AYACUCHO",DIRECCION GENERAL DE ELECTRIFICACION RURAL,LIMA,LIMA,SAN BORJA,1751893,2932566,67.394127381067221,ACTIVO,210352959.18,200968747.98,-3.2000000000000028,,2023-01-01,,2023-09-19,2023,051007,-13.68622351353177,-74.083972862026741
2180909,"INSTALACION ELECTRIFICACIÓN DE LAS LOCALIDADES DE SALAS IV ETAPA, DISTRITO DE SALAS - LAMBAYEQUE - LAMBAYEQUE",DIRECCION GENERAL DE ELECTRIFICACION RURAL,LIMA,LIMA,SAN BORJA,3119132,5793242,85.732505068717842,ACTIVO,175071773.23999998,149755305.70000002,-4.3699999999999974,,2022-11-11,,2023-11-11,2023,140310,-6.1053450214260394,-79.548775415456191
2250436,INSTALACION Y AMPLIACION DEL SISTEMA ELECTRICO RURAL SAN MIGUEL FASE I-CAJAMARCA,MINISTERIO DE ENERGÍA Y MINAS,LIMA,LIMA,SAN BORJA,13949014,13151332,-5.7185547308218343,ACTIVO,1249113513.3600001,1148900363.52,-7.6200000000000045,,2019-11-08,,2024-12-31,2024,061112,-6.7623970499999473,-78.821115479999946
2141347,"MEJORAMIENTO DE LA PRESTACION DEL SERVICIO ELECTRICO  EN EL CENTRO POBLADO MENOR SANTA CRUZ, PROVINCIA DE ALTO AMAZONAS - LORETO",DIRECCION GENERAL DE ELECTRIFICACION RURAL,LIMA,LIMA,SAN BORJA,4358576,9905303,127.26007301467268,ACTIVO,939418936.52,931989959.27,-0.75,,2022-05-14,,2023-01-18,2023,160210,-5.512934879999932,-75.858149879999985
2188621,"MEJORAMIENTO, AMPLIACION DEL SISTEMA DE ELECTRIFICACION RURAL REDES PRIMARIAS DE 13.2 KV Y REDES SECUNDARIAS 440/220 V EN LOS SECTORES CARATA, CAUPAR, CHOTA, SAN AGUSTIN, SAN FRANCISCO, SAN VICENTE, SANTA CRUZ, DISTRITO DE AGALLPAMPA - OTUZCO - LA LIBERTAD",DIRECCION GENERAL DE ELECTRIFICACION RURAL,LIMA,LIMA,SAN BORJA,6236140,7877793,26.324825933991221,ACTIVO,733501306.23,677962865.58,-7.0499999999999972,,2022-08-10,,2023-09-15,2023,130602,-7.9848361799999452,-78.545553119999965
2131774,CONSTRUCCION DE LA INFRAESTRUCTURA DEL CENTRO DE CAPACITACION SENCICO ZONAL PUNO,SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION,LIMA,LIMA,SAN BORJA,5736270,16396404,185.83738213159421,ACTIVO,1636689047.28,1611274621.08,-1.5499999999999972,,2019-12-28,,2023-12-31,2023,210101,-15.839195489999952,-70.029164879999939
2150105,"CAPACITACION TECNICO-OCUPACIONAL Y CONSTRUCCION DE INFRAESTRUCTURA FORMATIVA EN LA COMUNIDAD NATIVA DE MAMAYAQUE, DISTRITO DE EL CENEPA, PROVINCIA DE CONDORCANQUI, REGION AMAZONAS",SERVICIO NACIONAL DE CAPACITACION PARA LA INDUSTRIA DE LA CONSTRUCCION,LIMA,LIMA,SAN BORJA,4061829,8624998,112.34271555991155,ACTIVO,211312451,275309936.16,7.4200000000000017,,2019-10-01,,2025-12-31,2025,010402,-4.4658799199999635,-78.161797079999985
2183937,CREACION E IMPLEMENTACION DEL INSTITUTO SUPERIOR TECNOLOGICO PUBLICO DE LAS FUERZAS ARMADAS EN EL DISTRITO DEL RIMAC,MINISTERIO DE DEFENSA,LIMA,LIMA,SAN BORJA,226734649,296346458,30.701884033613229,ACTIVO,,,,,2017-08-10,,2024-12-30,2024,150128,-12.028453919999947,-77.040466199999969
2178584,MEJORAMIENTO DE LAS AREAS TECNICAS Y AREAS DE INVESTIGACION DEL CENTRO NACIONAL DE SALUD PUBLICA DEL INSTITUTO NACIONAL DE SALUD SEDE CHORRILLOS,INSTITUTO NACIONAL DE SALUD,LIMA,LIMA,CHORRILLOS,9910910,16195003,63.405812382515833,ACTIVO,1579822542.6499999,1563141689.56,-1.0300000000000011,,2022-04-25,,2023-05-07,2023,150108,-12.1726236,-77.0213
2251451,"MEJORAMIENTO DE LAS VIAS DE CIRCULACION INTERNA, SEÑALIZACION Y ORNATO EN LA SEDE CENTRAL DE LA UNE EGYV LURIGANCHO CHOSICA, PROVINCIA LIMA DEPARTAMENTO DE LIMA",UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE - LA CANTUTA,LIMA,LIMA,LURIGANCHO,9824183,14532767,47.928504589134789,ACTIVO,1112919296.86,1093154733.74,-1.3599999999999994,,2018-05-11,,2023-07-20,2023,150118,-11.946540810514875,-76.701890046073686
2149878,MEJORAMIENTO DE LOS SERVICIOS ADMINISTRATIVOS COMO APOYO A LA ACTIVIDAD ACADEMICA DE LA UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE,UNIVERSIDAD NACIONAL DE EDUCACIÓN ENRIQUE GUZMÁN Y VALLE - LA CANTUTA,LIMA,LIMA,LURIGANCHO,8497438,12264073,44.326713534126405,ACTIVO,1045266941.7900001,1031408539.3,-1.1300000000000097,,2022-07-07,,2023-11-30,2023,150118,-11.946077505903039,-76.701536660602017
2202466,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE LA DISPOSICIÓN SANITARIA DE EXCRETAS Y DE AGUAS GRISES EN EL CENTRO POBLADO DE CHICAIS, DISTRITO DE IMAZA, PROVINCIA DE BAGUA, DEPARTAMENTO DE AMAZONAS",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,LIMA,LIMA,MIRAFLORES,2806127,4627675,64.913241631615392,ACTIVO,213798585,213058157,-0.16000000000000369,,2022-12-07,,2025-06-30,2025,010205,-5.14651895999998,-78.306335639999986
2202570,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE LA DISPOSICIÓN SANITARIA DE EXCRETAS Y DE AGUAS GRISES EN LA COMUNIDAD NATIVA DE CENTRO WAWIK, DISTRITO DE IMAZA, PROVINCIA DE BAGUA, DEPARTAMENTO DE AMAZONAS",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,LIMA,LIMA,MIRAFLORES,2750811,3663066,33.1631289826891,ACTIVO,221102663.76,225498342.96,1.2000000000000028,,2022-12-07,,2026-08-06,2026,010205,-5.14651895999998,-78.306335639999986
2260595,"AMPLIACION Y MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE SECTOR CASCADA MUNANI CHICO, DISTRITO DE PUTINA , PROVINCIA DE SAN ANTONIO DE PUTINA - PUNO",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,LIMA,LIMA,MIRAFLORES,4455759,6608816,48.320768695075294,ACTIVO,0,5551405.4399999995,0.84,,2022-12-01,,2023-05-30,2023,211001,-14.914833659999942,-69.868864439999982
2235662,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL CENTRO POBLADO ALTO PAJAKUS, DISTRITO DE NIEVA , PROVINCIA DE CONDORCANQUI - AMAZONAS",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,LIMA,LIMA,MIRAFLORES,2734607,2914683,6.5850778557942693,ACTIVO,288786791.64,281150322.18,-2.6200000000000045,,2022-04-11,,2023-01-30,2023,010401,-4.5962990999999525,-77.871473279999975
2202571,"INSTALACION DE LOS SERVICIOS DE AGUA POTABLE, DISPOSICIÓN SANITARIA DE EXCRETAS Y DE AGUAS GRISES EN LA COMUNIDAD NATIVA DE WICHIM, DISTRITO DE IMAZA, PROVINCIA DE BAGUA, DEPARTAMENTO DE AMAZONAS",PROGRAMA NACIONAL DE SANEAMIENTO RURAL,LIMA,LIMA,MIRAFLORES,1953631,2716337,39.040432916963333,ACTIVO,231812199.58,228172308,-1.3400000000000034,,2023-02-02,,2024-06-30,2024,010205,-5.14651895999998,-78.306335639999986
